Date,Open,High,Low,Close,Volume
2010-12-10,124.139999,124.599998,123.730003,124.480003,117571700
2010-12-13,125.050003,125.199997,124.519997,124.559998,133812700
2010-12-14,124.75,125.230003,124.290001,124.66999799999999,147249600
2010-12-15,124.440002,124.93,123.889999,124.099998,160823100
2010-12-16,124.18,124.910004,123.75,124.82,185035200
2010-12-17,124.08000200000001,124.459999,123.82,124.300003,141075300
2010-12-20,124.639999,124.900002,123.980003,124.599998,119085500
2010-12-21,124.989998,125.470001,124.870003,125.389999,94965500
2010-12-22,125.480003,125.82,125.410004,125.779999,78878100
2010-12-23,125.639999,125.779999,125.290001,125.599998,70053700
2010-12-27,125.129997,125.769997,125.040001,125.650002,58126000
2010-12-28,125.900002,125.949997,125.5,125.83000200000001,55309100
2010-12-29,125.980003,126.199997,125.900002,125.91999799999999,58033100
2010-12-30,125.800003,126.129997,125.529999,125.720001,76616900
2010-12-31,125.529999,125.870003,125.33000200000001,125.75,91218900
2011-01-03,126.709999,127.599998,125.699997,127.050003,138725200
2011-01-04,127.33000200000001,127.370003,126.190002,126.980003,137409700
2011-01-05,126.58000200000001,127.720001,126.459999,127.639999,133975300
2011-01-06,127.690002,127.83000200000001,127.010002,127.389999,122519000
2011-01-07,127.559998,127.769997,126.150002,127.139999,156034600
2011-01-10,126.58000200000001,127.160004,126.199997,126.980003,122401700
2011-01-11,127.440002,127.739998,126.949997,127.43,110287000
2011-01-12,128.21000700000002,128.720001,127.459999,128.580002,107929200
2011-01-13,128.630005,128.690002,128.050003,128.369995,129048400
2011-01-14,128.190002,129.330002,128.100006,129.300003,117677900
2011-01-18,129.179993,129.639999,129.029999,129.520004,114401300
2011-01-19,129.41000400000001,129.53999299999998,127.910004,128.25,151958400
2011-01-20,127.959999,128.399994,127.129997,128.080002,175745700
2011-01-21,128.880005,129.169998,128.229996,128.369995,151462900
2011-01-24,128.28999299999998,129.25,128.259995,129.100006,113715500
2011-01-25,128.759995,129.279999,128.110001,129.169998,167552200
2011-01-26,129.490005,130.050003,129.229996,129.669998,141281500
2011-01-27,129.699997,130.21000700000002,129.470001,129.990005,123302700
2011-01-28,130.139999,130.350006,127.510002,127.720001,295637300
2011-01-31,128.070007,128.779999,127.75,128.679993,149249200
2011-02-01,129.46000700000002,130.970001,129.380005,130.740005,167194300
2011-02-02,130.399994,130.83999599999999,130.330002,130.490005,118323600
2011-02-03,130.259995,130.979996,129.570007,130.779999,145886700
2011-02-04,130.830002,131.199997,130.229996,131.149994,134634800
2011-02-07,131.440002,132.399994,131.429993,131.970001,112439100
2011-02-08,132.08999599999999,132.639999,131.729996,132.570007,99072800
2011-02-09,132.21000700000002,132.630005,131.610001,132.270004,146436700
2011-02-10,131.600006,132.470001,131.300003,132.320007,162708500
2011-02-11,131.800003,133.279999,131.770004,133.110001,137710300
2011-02-14,133.029999,133.53999299999998,132.880005,133.429993,101690700
2011-02-15,133.020004,133.220001,132.320007,133.009995,119575400
2011-02-16,133.46000700000002,134.009995,133.190002,133.850006,130183500
2011-02-17,133.46000700000002,134.429993,133.33999599999999,134.25,109810500
2011-02-18,134.369995,134.690002,134.059998,134.529999,130002400
2011-02-22,133.119995,134.559998,131.470001,131.830002,233116400
2011-02-23,131.75,132.070007,130.21000700000002,131.020004,227584000
2011-02-24,130.880005,131.440002,129.699997,130.929993,260431400
2011-02-25,131.479996,132.41000400000001,131.399994,132.330002,141686900
2011-02-28,132.820007,133.320007,132.380005,133.149994,141585500
2011-03-01,133.570007,133.690002,130.889999,130.929993,258565500
2011-03-02,130.75,131.820007,130.350006,131.21000700000002,200277400
2011-03-03,132.399994,133.619995,132.389999,133.470001,176480100
2011-03-04,133.369995,133.630005,131.600006,132.470001,277202300
2011-03-07,132.860001,133.16000400000001,130.740005,131.429993,216790400
2011-03-08,131.639999,133.0,131.070007,132.580002,174615000
2011-03-09,132.320007,132.800003,131.600006,132.389999,153806000
2011-03-10,131.0,131.179993,129.809998,129.940002,301291800
2011-03-11,129.520004,131.309998,129.490005,130.83999599999999,225621800
2011-03-14,129.990005,130.479996,129.059998,130.050003,234974100
2011-03-15,126.589996,129.330002,126.5,128.559998,359585400
2011-03-16,128.149994,128.570007,125.279999,126.18,468670300
2011-03-17,128.0,128.389999,127.099998,127.849998,254303700
2011-03-18,128.83999599999999,128.880005,127.510002,127.760002,230435400
2011-03-21,129.350006,130.009995,129.199997,129.740005,153992600
2011-03-22,129.720001,129.889999,129.169998,129.28999299999998,129538600
2011-03-23,128.929993,130.0,128.320007,129.66000400000001,148603100
2011-03-24,130.399994,131.08999599999999,129.669998,130.899994,159129800
2011-03-25,131.240005,131.869995,130.889999,131.300003,155642800
2011-03-28,131.580002,131.919998,130.940002,130.979996,109762400
2011-03-29,130.869995,131.899994,130.440002,131.860001,129798800
2011-03-30,132.550003,133.16000400000001,132.360001,132.770004,135835000
2011-03-31,132.600006,132.96000700000002,132.449997,132.58999599999999,132537100
2011-04-01,133.41000400000001,133.770004,132.830002,133.149994,153850100
2011-04-04,133.429993,133.669998,132.880005,133.259995,100768900
2011-04-05,133.0,133.830002,132.940002,133.240005,120791500
2011-04-06,133.880005,134.0,133.119995,133.66000400000001,120411600
2011-04-07,133.419998,133.979996,132.66000400000001,133.320007,170731500
2011-04-08,133.91000400000001,133.990005,132.309998,132.860001,147945400
2011-04-11,133.0,133.449997,132.139999,132.46000700000002,121385400
2011-04-12,131.720001,131.979996,130.990005,131.470001,161187400
2011-04-13,132.080002,132.179993,130.96000700000002,131.46000700000002,162059000
2011-04-14,130.699997,131.759995,130.270004,131.559998,161220400
2011-04-15,131.800003,132.369995,131.41000400000001,132.03999299999998,170006700
2011-04-18,130.58999599999999,132.029999,129.509995,130.559998,210759300
2011-04-19,130.759995,131.350006,130.440002,131.309998,124258800
2011-04-20,132.880005,133.389999,132.78999299999998,133.100006,156133800
2011-04-21,133.78999299999998,133.83999599999999,133.100006,133.779999,135935400
2011-04-25,133.679993,133.860001,133.199997,133.639999,65757100
2011-04-26,134.050003,135.059998,133.91000400000001,134.78999299999998,146600000
2011-04-27,135.050003,135.869995,134.5,135.669998,143031000
2011-04-28,135.429993,136.28999299999998,135.41000400000001,136.110001,124791100
2011-04-29,136.16000400000001,136.570007,135.979996,136.429993,115094100
2011-05-02,137.070007,137.179993,135.949997,136.220001,126278700
2011-05-03,135.96000700000002,136.190002,135.03999299999998,135.729996,138375000
2011-05-04,135.669998,135.729996,134.229996,134.830002,182678500
2011-05-05,134.080002,134.949997,133.020004,133.610001,226900000
2011-05-06,134.940002,135.630005,133.679993,134.199997,222787200
2011-05-09,134.190002,135.110001,133.979996,134.720001,114104500
2011-05-10,135.169998,136.110001,135.0,135.869995,114806900
2011-05-11,135.669998,135.690002,133.820007,134.440002,193564200
2011-05-12,134.080002,135.360001,133.389999,135.080002,171550700
2011-05-13,135.149994,135.33999599999999,133.559998,134.03999299999998,157444900
2011-05-16,133.559998,134.610001,132.970001,133.190002,141675400
2011-05-17,132.690002,133.350006,132.119995,133.169998,192686200
2011-05-18,133.240005,134.5,132.949997,134.360001,135217900
2011-05-19,134.800003,135.029999,133.940002,134.679993,119489500
2011-05-20,134.330002,134.679993,133.360001,133.610001,182594900
2011-05-23,131.979996,132.720001,131.58999599999999,132.059998,168700000
2011-05-24,132.440002,132.729996,131.699997,131.949997,147199600
2011-05-25,131.419998,132.940002,131.380005,132.389999,151050100
2011-05-26,132.029999,133.240005,131.779999,133.0,164850000
2011-05-27,133.369995,133.869995,132.96000700000002,133.509995,120921900
2011-05-31,134.770004,134.919998,133.83999599999999,134.899994,164731200
2011-06-01,134.509995,134.919998,131.759995,131.869995,233094300
2011-06-02,131.96000700000002,132.240005,130.96000700000002,131.729996,200466800
2011-06-03,130.149994,131.419998,130.080002,130.419998,234690200
2011-06-06,130.08999599999999,130.360001,128.869995,129.03999299999998,179951200
2011-06-07,129.699997,130.070007,128.850006,128.96000700000002,161660500
2011-06-08,128.759995,129.190002,128.179993,128.419998,198696400
2011-06-09,128.770004,129.929993,128.46000700000002,129.399994,160964400
2011-06-10,128.850006,128.929993,127.260002,127.599998,238629400
2011-06-13,127.889999,128.240005,127.050003,127.699997,207599800
2011-06-14,128.869995,129.770004,128.820007,129.320007,160570400
2011-06-15,128.240005,129.300003,126.68,127.019997,300958000
2011-06-16,127.059998,127.970001,126.32,127.300003,308032800
2011-06-17,127.93,127.940002,126.620003,127.050003,233284900
2011-06-20,126.620003,127.970001,126.58000200000001,127.699997,159479000
2011-06-21,128.360001,129.699997,127.75,129.449997,193157300
2011-06-22,129.050003,129.809998,128.58999599999999,128.669998,176703000
2011-06-23,127.160004,128.639999,126.190002,128.300003,334286500
2011-06-24,128.270004,128.369995,126.620003,126.809998,226129300
2011-06-27,126.889999,128.429993,126.639999,127.940002,168904700
2011-06-28,128.449997,129.630005,128.270004,129.610001,165556300
2011-06-29,130.199997,130.929993,129.630005,130.720001,244295500
2011-06-30,131.139999,132.179993,130.71000700000002,131.970001,223322700
2011-07-01,132.08999599999999,134.100006,131.779999,133.919998,202385700
2011-07-05,133.779999,134.080002,133.389999,133.809998,165936000
2011-07-06,133.490005,134.139999,133.110001,133.970001,143331600
2011-07-07,135.16000400000001,135.699997,134.880005,135.360001,170464200
2011-07-08,133.830002,135.360001,133.389999,134.399994,194100500
2011-07-11,132.75,133.179993,131.66000400000001,131.970001,195918600
2011-07-12,131.690002,132.779999,131.360001,131.399994,214675700
2011-07-13,132.08999599999999,133.220001,131.520004,131.83999599999999,204062600
2011-07-14,132.169998,132.779999,130.679993,130.929993,226111800
2011-07-15,131.66000400000001,131.869995,130.770004,131.690002,220012800
2011-07-18,131.080002,131.279999,129.630005,130.610001,196872100
2011-07-19,131.33999599999999,132.889999,131.309998,132.729996,166554900
2011-07-20,133.070007,133.149994,132.419998,132.649994,137145400
2011-07-21,133.399994,134.820007,132.669998,134.490005,245246300
2011-07-22,134.520004,134.720001,133.759995,134.580002,126019400
2011-07-25,133.300003,134.490005,133.16000400000001,133.830002,136653800
2011-07-26,133.740005,133.96000700000002,133.029999,133.330002,131278200
2011-07-27,132.58999599999999,132.630005,130.429993,130.600006,249020100
2011-07-28,130.600006,131.770004,130.009995,130.220001,207939900
2011-07-29,128.91000400000001,130.550003,127.970001,129.330002,307038400
2011-08-01,130.83999599999999,130.96000700000002,127.529999,128.779999,325790900
2011-08-02,127.809998,128.5,125.489998,125.489998,346653800
2011-08-03,125.660004,126.309998,123.529999,126.16999799999999,370830800
2011-08-04,124.41999799999999,124.620003,120.059998,120.260002,520721800
2011-08-05,121.760002,122.07,116.860001,120.08000200000001,655619200
2011-08-08,116.910004,120.120003,112.019997,112.260002,702263900
2011-08-09,114.07,117.639999,110.269997,117.480003,717828700
2011-08-10,115.260002,116.279999,111.949997,112.290001,662607400
2011-08-11,113.260002,118.91999799999999,112.32,117.33000200000001,487979700
2011-08-12,118.400002,119.209999,117.279999,118.120003,313731600
2011-08-15,119.190002,120.739998,119.0,120.620003,258810600
2011-08-16,119.470001,120.690002,118.309998,119.589996,294095200
2011-08-17,120.25,121.199997,118.720001,119.66999799999999,238201100
2011-08-18,116.5,119.709999,113.389999,114.510002,512956300
2011-08-19,112.959999,115.879997,112.5,112.639999,428281300
2011-08-22,115.16999799999999,115.230003,112.410004,112.730003,275090600
2011-08-23,113.150002,116.57,112.58000200000001,116.440002,331136600
2011-08-24,116.190002,118.239998,115.91999799999999,118.08000200000001,246869700
2011-08-25,118.730003,119.400002,115.870003,116.279999,312365400
2011-08-26,115.690002,118.510002,113.849998,117.970001,314495900
2011-08-29,119.559998,121.43,118.059998,121.360001,190977200
2011-08-30,120.83000200000001,122.43,119.260002,121.68,241315700
2011-08-31,122.459999,123.510002,121.300003,122.220001,301828400
2011-09-01,122.290001,123.400002,120.779999,120.940002,254585900
2011-09-02,118.41999799999999,120.870003,117.43,117.849998,255517200
2011-09-06,114.389999,117.160004,114.379997,116.989998,285130500
2011-09-07,118.760002,120.339996,118.360001,120.290001,209803200
2011-09-08,119.57,120.940002,118.769997,119.040001,250568200
2011-09-09,117.68,119.059998,115.279999,115.91999799999999,380195100
2011-09-12,114.470001,116.760002,114.050003,116.66999799999999,305793500
2011-09-13,117.050003,118.18,116.220001,117.739998,272514700
2011-09-14,118.339996,120.800003,116.720001,119.370003,319389500
2011-09-15,120.650002,121.470001,119.400002,121.43,326777200
2011-09-16,121.290001,121.970001,120.32,121.519997,284528300
2011-09-19,119.529999,120.93,118.720001,120.309998,241517000
2011-09-20,120.82,121.989998,120.010002,120.16999799999999,218932200
2011-09-21,120.230003,120.599998,116.440002,116.629997,316251300
2011-09-22,113.25,114.209999,111.300003,112.860001,513911300
2011-09-23,112.110001,114.160004,112.019997,113.540001,307242500
2011-09-26,114.610001,116.400002,112.980003,116.239998,260673700
2011-09-27,118.529999,119.559998,116.839996,117.540001,311753900
2011-09-28,117.779999,118.489998,114.970001,115.139999,286696800
2011-09-29,117.050003,117.629997,113.93,116.050003,298108900
2011-09-30,114.449997,115.449997,113.07,113.150002,288392300
2011-10-03,112.489998,113.949997,109.809998,109.93,365136800
2011-10-04,108.349998,112.58000200000001,107.43,112.339996,459177500
2011-10-05,112.620003,114.720001,111.58000200000001,114.41999799999999,284108000
2011-10-06,114.360001,116.660004,113.510002,116.489998,257800800
2011-10-07,117.16999799999999,117.25,115.059998,115.709999,312657900
2011-10-10,117.68,119.629997,117.66999799999999,119.58000200000001,230666300
2011-10-11,118.870003,120.040001,118.75,119.699997,209088000
2011-10-12,120.599998,122.139999,120.33000200000001,120.75,281544900
2011-10-13,120.040001,120.870003,119.120003,120.510002,212538800
2011-10-14,121.910004,122.599998,121.230003,122.57,211397600
2011-10-17,121.989998,122.550003,119.93,120.230003,202311600
2011-10-18,120.139999,123.5,119.199997,122.58000200000001,318857900
2011-10-19,122.379997,123.08000200000001,120.709999,121.129997,226601300
2011-10-20,121.43,122.099998,119.82,121.660004,262075600
2011-10-21,123.089996,124.120003,122.720001,123.970001,278999400
2011-10-24,124.16999799999999,125.800003,124.059998,125.489998,203215600
2011-10-25,124.889999,124.949997,122.779999,123.050003,268596800
2011-10-26,124.349998,124.769997,122.209999,124.300003,289053800
2011-10-27,127.629997,129.419998,126.610001,128.630005,393220200
2011-10-28,128.0,128.850006,127.800003,128.600006,225906500
2011-10-31,127.160004,128.619995,125.32,125.5,228146700
2011-11-01,122.029999,123.510002,121.519997,122.0,416565800
2011-11-02,123.83000200000001,124.400002,122.790001,123.989998,244717600
2011-11-03,125.269997,126.5,123.599998,126.25,291174800
2011-11-04,125.230003,125.699997,124.010002,125.480003,249401600
2011-11-07,125.389999,126.389999,124.199997,126.260002,196617200
2011-11-08,126.91999799999999,128.020004,125.709999,127.879997,224426300
2011-11-09,124.889999,125.800003,122.860001,123.160004,337982000
2011-11-10,124.790001,124.940002,123.019997,124.32,231866500
2011-11-11,125.83000200000001,126.989998,125.790001,126.660004,189924400
2011-11-14,126.190002,127.449997,124.91999799999999,125.459999,159258300
2011-11-15,125.16999799999999,126.75,124.720001,126.08000200000001,184709400
2011-11-16,124.809998,126.339996,123.900002,124.08000200000001,235782500
2011-11-17,123.849998,124.160004,121.230003,122.110001,331219600
2011-11-18,122.5,122.75,121.470001,121.980003,215580400
2011-11-21,120.199997,120.349998,118.650002,119.660004,229611600
2011-11-22,119.400002,120.099998,118.519997,119.190002,216494900
2011-11-23,118.07,119.190002,116.559998,116.559998,224329100
2011-11-25,116.379997,117.699997,116.199997,116.339996,99557000
2011-11-28,119.540001,120.18,118.82,119.709999,210686000
2011-11-29,120.050003,121.0,119.610001,120.050003,199241500
2011-11-30,123.489998,125.220001,120.0,124.989998,324439500
2011-12-01,124.849998,125.639999,124.43,124.970001,176954800
2011-12-02,126.120003,126.5,124.779999,124.860001,221109700
2011-12-05,126.839996,127.18,125.440002,126.220001,225263900
2011-12-06,126.209999,127.110001,125.760002,126.260002,178842100
2011-12-07,125.839996,127.260002,124.970001,126.730003,237802500
2011-12-08,125.900002,126.18,123.650002,123.949997,240862800
2011-12-09,124.510002,126.370003,124.400002,126.050003,209111400
2011-12-12,124.949997,124.970001,123.160004,124.209999,215826100
2011-12-13,124.860001,125.57,122.449997,123.050003,245159800
2011-12-14,122.559998,123.029999,121.470001,121.739998,238618800
2011-12-15,123.029999,123.199997,121.989998,122.18,199109200
2011-12-16,122.230003,122.949997,121.300003,121.589996,220481400
2011-12-19,122.059998,122.32,120.029999,120.290001,183903000
2011-12-20,122.18,124.139999,120.370003,123.93,225418100
2011-12-21,123.93,124.360001,122.75,124.16999799999999,194230900
2011-12-22,124.629997,125.400002,124.230003,125.269997,119465400
2011-12-23,125.66999799999999,126.43,125.410004,126.389999,92187200
2011-12-27,126.16999799999999,126.82,126.059998,126.489998,86075700
2011-12-28,126.510002,126.529999,124.730003,124.83000200000001,119107100
2011-12-29,125.239998,126.25,124.860001,126.120003,123507200
2011-12-30,126.019997,126.33000200000001,125.5,125.5,95599000
2012-01-03,127.760002,128.380005,127.43,127.5,193697900
2012-01-04,127.199997,127.809998,126.709999,127.699997,127186500
2012-01-05,127.010002,128.229996,126.43,128.03999299999998,173895000
2012-01-06,128.199997,128.220001,127.290001,127.709999,148050000
2012-01-09,128.0,128.179993,127.410004,128.020004,99530200
2012-01-10,129.389999,129.649994,128.949997,129.130005,115282000
2012-01-11,128.729996,129.369995,128.520004,129.199997,111540700
2012-01-12,129.570007,129.699997,128.53999299999998,129.509995,118983700
2012-01-13,128.639999,129.050003,127.720001,128.83999599999999,179836200
2012-01-17,130.080002,130.320007,128.899994,129.33999599999999,132209200
2012-01-18,129.309998,130.83999599999999,129.080002,130.770004,163395200
2012-01-19,131.220001,131.570007,130.800003,131.46000700000002,126328900
2012-01-20,131.240005,131.949997,130.919998,131.949997,138230200
2012-01-23,131.509995,132.25,130.979996,131.610001,129295800
2012-01-24,130.800003,131.5,130.600006,131.46000700000002,103083300
2012-01-25,131.259995,132.869995,130.75,132.559998,198613200
2012-01-26,133.149994,133.399994,131.360001,131.880005,184880500
2012-01-27,131.240005,132.050003,131.149994,131.820007,135259100
2012-01-30,130.509995,131.440002,130.059998,131.369995,147311800
2012-01-31,132.020004,132.179993,130.679993,131.320007,157212000
2012-02-01,132.28999299999998,133.139999,132.130005,132.470001,166234500
2012-02-02,132.729996,133.020004,132.21000700000002,132.679993,113090400
2012-02-03,134.0,134.619995,133.770004,134.53999299999998,160598500
2012-02-06,133.979996,134.509995,133.830002,134.449997,107694500
2012-02-07,134.169998,135.020004,133.639999,134.78999299999998,135528100
2012-02-08,134.860001,135.220001,134.309998,135.190002,139361400
2012-02-09,135.41000400000001,135.58999599999999,134.559998,135.360001,148602900
2012-02-10,134.16000400000001,134.470001,133.83999599999999,134.360001,167907500
2012-02-13,135.320007,135.520004,134.740005,135.360001,115841900
2012-02-14,135.0,135.270004,134.25,135.190002,165329500
2012-02-15,135.630005,135.830002,134.28999299999998,134.559998,195195100
2012-02-16,134.570007,136.169998,134.330002,136.050003,186567800
2012-02-17,136.520004,136.630005,135.96000700000002,136.41000400000001,129869400
2012-02-21,136.729996,137.050003,136.050003,136.470001,134042300
2012-02-22,136.259995,136.550003,135.78999299999998,136.029999,124455300
2012-02-23,135.96000700000002,136.729996,135.5,136.630005,137704300
2012-02-24,136.929993,137.199997,136.630005,136.929993,105539100
2012-02-27,136.020004,137.529999,135.800003,137.16000400000001,145728900
2012-02-28,137.199997,137.720001,136.929993,137.559998,129355900
2012-02-29,137.759995,138.190002,136.53999299999998,137.020004,185934700
2012-03-01,137.309998,137.990005,136.929993,137.729996,145023500
2012-03-02,137.639999,137.820007,137.0,137.309998,120638300
2012-03-05,137.100006,137.199997,136.279999,136.75,140765000
2012-03-06,135.350006,135.429993,134.360001,134.75,202129900
2012-03-07,135.059998,135.91000400000001,134.929993,135.690002,143692200
2012-03-08,136.520004,137.320007,136.240005,137.03999299999998,116968900
2012-03-09,137.300003,137.929993,137.130005,137.570007,122836800
2012-03-12,137.550003,137.759995,137.08999599999999,137.580002,104003500
2012-03-13,138.320007,140.130005,138.08999599999999,140.059998,184090500
2012-03-14,140.100006,140.449997,139.479996,139.91000400000001,145163600
2012-03-15,140.119995,140.779999,139.759995,140.720001,165118500
2012-03-16,140.360001,140.479996,140.0,140.300003,152893500
2012-03-19,140.21000700000002,141.279999,140.110001,140.850006,125291100
2012-03-20,140.050003,140.610001,139.639999,140.440002,121729700
2012-03-21,140.520004,140.649994,139.919998,140.21000700000002,122388400
2012-03-22,139.179993,139.550003,138.740005,139.199997,135216700
2012-03-23,139.320007,139.809998,138.550003,139.649994,120521000
2012-03-26,140.649994,141.610001,140.600006,141.610001,120164000
2012-03-27,141.740005,141.830002,141.080002,141.169998,119868500
2012-03-28,141.100006,141.320007,139.639999,140.470001,148562100
2012-03-29,139.639999,140.490005,139.08999599999999,140.229996,164963700
2012-03-30,140.919998,141.050003,140.050003,140.809998,135486800
2012-04-02,140.639999,142.21000700000002,140.360001,141.83999599999999,151741100
2012-04-03,141.639999,141.880005,140.429993,141.259995,155806700
2012-04-04,140.220001,140.33999599999999,139.33999599999999,139.860001,146896000
2012-04-05,139.380005,140.199997,139.259995,139.78999299999998,137439400
2012-04-09,138.029999,139.83999599999999,137.83999599999999,138.220001,127555900
2012-04-10,137.949997,138.33999599999999,135.759995,135.899994,235360300
2012-04-11,137.28999299999998,137.53999299999998,136.75,137.0,154133000
2012-04-12,137.130005,138.899994,137.029999,138.78999299999998,154321500
2012-04-13,138.470001,138.820007,137.009995,137.139999,169246700
2012-04-16,137.83999599999999,138.03999299999998,136.580002,137.050003,147825300
2012-04-17,137.83999599999999,139.360001,137.699997,139.080002,147877600
2012-04-18,138.46000700000002,139.080002,138.380005,138.610001,123884200
2012-04-19,138.630005,139.149994,137.070007,137.720001,198666700
2012-04-20,138.330002,138.830002,137.869995,137.949997,143199600
2012-04-23,136.53999299999998,136.91000400000001,135.940002,136.78999299999998,171844900
2012-04-24,136.91000400000001,137.66000400000001,136.800003,137.309998,137484200
2012-04-25,138.649994,139.25,138.529999,139.190002,150252200
2012-04-26,138.889999,140.320007,138.809998,140.16000400000001,136291600
2012-04-27,140.580002,140.78999299999998,139.800003,140.389999,130725000
2012-04-30,140.110001,140.21000700000002,139.490005,139.869995,115092200
2012-05-01,139.78999299999998,141.66000400000001,139.630005,140.740005,138832200
2012-05-02,139.919998,140.46000700000002,139.46000700000002,140.320007,121081000
2012-05-03,140.33999599999999,140.449997,138.990005,139.25,143759700
2012-05-04,138.520004,139.300003,136.919998,137.0,193927300
2012-05-07,136.509995,137.559998,136.46000700000002,137.100006,127765900
2012-05-08,136.279999,136.770004,134.919998,136.550003,213377700
2012-05-09,135.100006,136.610001,134.490005,135.740005,220752500
2012-05-10,136.679993,136.850006,135.71000700000002,136.020004,150600000
2012-05-11,135.169998,136.869995,135.110001,135.610001,153032400
2012-05-14,134.309998,135.610001,133.91000400000001,134.110001,163910000
2012-05-15,134.020004,134.809998,133.130005,133.33999599999999,207629300
2012-05-16,133.940002,134.550003,132.800003,132.830002,207265500
2012-05-17,132.860001,133.020004,130.78999299999998,130.860001,247992900
2012-05-18,131.369995,131.600006,129.550003,129.740005,319615900
2012-05-21,130.16000400000001,132.020004,129.949997,131.970001,177861100
2012-05-22,132.309998,133.229996,131.33999599999999,132.199997,197531200
2012-05-23,131.25,132.46000700000002,129.990005,132.270004,204958400
2012-05-24,132.630005,132.83999599999999,131.419998,132.529999,167357600
2012-05-25,132.479996,132.850006,131.779999,132.100006,135465600
2012-05-29,133.16000400000001,133.929993,131.169998,133.699997,152883500
2012-05-30,132.559998,133.690002,131.490005,131.759995,162370400
2012-05-31,131.71000700000002,132.449997,130.33999599999999,131.470001,196186000
2012-06-01,129.41000400000001,131.5,128.16000400000001,128.16000400000001,253240900
2012-06-04,128.389999,128.740005,127.139999,128.100006,202545800
2012-06-05,127.849998,129.259995,127.779999,129.070007,164149400
2012-06-06,129.970001,132.029999,129.929993,131.970001,184202800
2012-06-07,133.470001,133.529999,131.779999,132.050003,184772700
2012-06-08,131.71000700000002,133.130005,131.28999299999998,133.100006,143915400
2012-06-11,134.169998,134.25,131.279999,131.41000400000001,169756100
2012-06-12,131.78999299999998,133.009995,131.16000400000001,132.919998,181931800
2012-06-13,132.529999,133.360001,131.619995,132.070007,172223900
2012-06-14,132.33999599999999,134.0,131.979996,133.470001,230615500
2012-06-15,133.380005,134.259995,133.100006,134.139999,169444500
2012-06-18,133.580002,134.729996,133.279999,134.399994,131360900
2012-06-19,135.080002,136.25,134.369995,135.699997,137382600
2012-06-20,135.71000700000002,136.100006,134.270004,135.479996,206451800
2012-06-21,135.639999,135.779999,132.330002,132.440002,205272200
2012-06-22,133.130005,133.71000700000002,132.619995,133.46000700000002,130029200
2012-06-25,132.050003,132.100006,130.850006,131.320007,146375700
2012-06-26,131.699997,132.380005,130.929993,131.979996,141634000
2012-06-27,132.419998,133.429993,131.970001,133.169998,108088000
2012-06-28,132.28999299999998,132.990005,131.279999,132.78999299999998,169242100
2012-06-29,135.199997,136.270004,134.850006,136.100006,212250900
2012-07-02,136.479996,136.649994,135.520004,136.509995,129524500
2012-07-03,136.479996,137.509995,136.33999599999999,137.41000400000001,80450000
2012-07-05,136.899994,137.800003,136.28999299999998,136.78999299999998,126177500
2012-07-06,135.470001,135.770004,134.850006,135.490005,151192100
2012-07-09,135.380005,135.570007,134.699997,135.320007,103780500
2012-07-10,136.009995,136.229996,133.679993,134.139999,167884800
2012-07-11,134.21000700000002,134.600006,133.380005,134.16000400000001,141733400
2012-07-12,133.380005,134.229996,132.600006,133.509995,143583200
2012-07-13,133.860001,135.889999,133.83999599999999,135.75,129642600
2012-07-16,135.440002,135.830002,134.899994,135.429993,97525200
2012-07-17,135.970001,136.639999,134.550003,136.360001,138860300
2012-07-18,136.03999299999998,137.639999,135.96000700000002,137.369995,113349700
2012-07-19,137.649994,138.179993,137.21000700000002,137.729996,129847300
2012-07-20,136.949997,137.16000400000001,136.320007,136.470001,142904500
2012-07-23,134.470001,136.380005,133.83999599999999,135.08999599999999,145210900
2012-07-24,135.190002,135.25,133.029999,133.929993,173301200
2012-07-25,134.21000700000002,134.559998,133.25,133.96000700000002,129122300
2012-07-26,135.889999,136.46000700000002,135.259995,136.169998,156526500
2012-07-27,136.889999,139.070007,136.139999,138.679993,236768900
2012-07-30,138.520004,139.33999599999999,138.270004,138.679993,106782000
2012-07-31,138.490005,138.869995,137.71000700000002,137.71000700000002,120575900
2012-08-01,138.699997,138.729996,137.399994,137.58999599999999,138293800
2012-08-02,136.550003,137.570007,135.580002,136.639999,199556600
2012-08-03,138.559998,139.639999,136.679993,139.350006,157825000
2012-08-06,139.720001,140.169998,139.559998,139.619995,86326200
2012-08-07,140.179993,140.919998,140.029999,140.320007,109545100
2012-08-08,139.850006,140.649994,139.809998,140.490005,89754700
2012-08-09,140.28999299999998,140.889999,140.149994,140.610001,90291700
2012-08-10,140.03999299999998,140.889999,139.809998,140.83999599999999,99792700
2012-08-13,140.600006,140.83999599999999,140.03999299999998,140.770004,79426900
2012-08-14,141.28999299999998,141.380005,140.369995,140.78999299999998,102379400
2012-08-15,140.639999,141.190002,140.550003,140.949997,71085900
2012-08-16,141.149994,142.16000400000001,140.800003,141.990005,112014200
2012-08-17,142.229996,142.300003,141.860001,142.179993,90813700
2012-08-20,141.979996,142.220001,141.58999599999999,142.190002,78255700
2012-08-21,142.53999299999998,143.08999599999999,141.449997,141.759995,105581100
2012-08-22,141.399994,142.050003,141.070007,141.820007,133243500
2012-08-23,141.470001,141.479996,140.440002,140.66000400000001,111466400
2012-08-24,140.309998,141.830002,140.220001,141.509995,99481200
2012-08-27,141.889999,142.080002,141.33999599999999,141.53999299999998,68785900
